NAME,GEOID,NDI,pct_poverty,pct_noHS,pct_FHH,pct_mgmt,pct_crowd,pct_pubassist,pct_unempl,pct_under30K
"Lawrence County, Kentucky",21127,1.3801209501928435,0.26748576182248673,0.24942623703295694,0.17782538832351366,0.26973247844351095,0.02552048354600403,0.24496306245802552,0.09355297945901973,0.48052384150436533
"Livingston County, Kentucky",21139,0.20165817429722732,0.13589154914179513,0.16404494382022472,0.2050251256281407,0.22355706450770435,0.01739349634484497,0.14771867910259642,0.05041365046535677,0.3329972271237711
"Pike County, Kentucky",21195,1.2636147367178403,0.26453047609420804,0.23873399349205235,0.2511368169126446,0.2990425850204448,0.01847252406085067,0.22776311704439614,0.09054930383368301,0.44508692952499224
"Shelby County, Kentucky",21211,-0.3932172235589023,0.12589297453652978,0.14719934619978625,0.1393003180372558,0.35618661257606493,0.032953105196451206,0.12801013941698353,0.05001518679761061,0.24262176353431106
"Anderson County, Kentucky",21005,-0.38036293011841305,0.13850138592266098,0.11252626050420168,0.14142165984369184,0.3422123208058892,0.01692361191607743,0.1219427379158456,0.07660315310958507,0.2326417062710096
"Breckinridge County, Kentucky",21027,0.4248018156096572,0.17534942820838628,0.17774917774917776,0.125135076723579,0.2558263417232654,0.03061889250814332,0.17472312703583062,0.08523533204384268,0.3357654723127036
"Franklin County, Kentucky",21073,-0.49365056262969476,0.1228026790314271,0.10958360497746535,0.21568064330844341,0.36505616569925253,0.02021556886227545,0.10869461077844311,0.055169985918326295,0.2227065868263473
"Kenton County, Kentucky",21117,-0.5939289292542245,0.12586431691929334,0.10297118310363343,0.198058596021133,0.38794938939330903,0.014292685230367233,0.1161044562325867,0.04706593435471579,0.23139038864140787
"Madison County, Kentucky",21151,-0.0029665064627450027,0.19033425079025493,0.12978839839474643,0.18428761651131825,0.3566110961946838,0.009509765566222276,0.14481326552108098,0.06457485272180223,0.32760540491739143
"Magoffin County, Kentucky",21153,1.8536363315302995,0.2764357702767557,0.30852028098799,0.12721584984358708,0.32564679415073117,0.039142407553107786,0.3507081038552321,0.12071938901207194,0.504720692368214
